714	Italian	Cheap	Gramercy	2:00 PM - 10:00 PM	1	TRUE
715	Italian	Medium	Midtown	2:00 PM - 10:00 PM	2	FALSE
716	Thai	Medium	West Village	2:00 PM - 10:00 PM	4	FALSE
717	Mexican	Medium	Flatiron	9:00 AM - 5:00 PM	3	TRUE
718	Thai	Medium	Financial District	9:00 AM - 5:00 PM	5	FALSE
719	Mexican	Cheap	Greenwich Village	9:00 AM - 5:00 PM	5	FALSE
720	Sushi	Cheap	Financial District	2:00 PM - 10:00 PM	3	TRUE
721	Sushi	Expensive	Upper West Side	9:00 AM - 5:00 PM	4	FALSE
722	Italian	Medium	SoHo	9:00 AM - 5:00 PM	4	TRUE
723	Desserts	Medium	Hudson Square	2:00 PM - 10:00 PM	2	TRUE
724	Thai	Medium	Wall Street	9:00 AM - 5:00 PM	5	TRUE
725	Burgers	Cheap	Chelsea	2:00 PM - 10:00 PM	4	TRUE
726	Pizza	Expensive	East Harlem	2:00 PM - 10:00 PM	3	FALSE
727	Burgers	Expensive	Financial District	2:00 PM - 10:00 PM	3	TRUE
728	Italian	Expensive	East Harlem	2:00 PM - 10:00 PM	3	TRUE
729	Pizza	Medium	Chelsea	9:00 AM - 5:00 PM	1	TRUE
730	Desserts	Expensive	Gramercy	2:00 PM - 10:00 PM	1	TRUE
731	Italian	Expensive	Chinatown	9:00 AM - 5:00 PM	2	FALSE
732	Burgers	Cheap	Chelsea	9:00 AM - 5:00 PM	2	FALSE
733	Chinese	Expensive	Greenwich Village	2:00 PM - 10:00 PM	5	TRUE
734	Pizza	Expensive	Upper West Side	2:00 PM - 10:00 PM	1	TRUE
735	Sushi	Expensive	Inwood	2:00 PM - 10:00 PM	3	TRUE
736	Indian	Medium	NoHo	2:00 PM - 10:00 PM	4	FALSE
737	Indian	Medium	Upper East Side	9:00 AM - 5:00 PM	3	FALSE
738	Pizza	Medium	Lower East Side	2:00 PM - 10:00 PM	2	TRUE
739	Indian	Cheap	Times Square	9:00 AM - 5:00 PM	3	FALSE
740	Desserts	Cheap	Inwood	2:00 PM - 10:00 PM	3	TRUE
741	Sushi	Cheap	Midtown	2:00 PM - 10:00 PM	1	FALSE
742	Sushi	Cheap	Harlem	9:00 AM - 5:00 PM	3	FALSE
743	Desserts	Cheap	Chelsea	9:00 AM - 5:00 PM	4	FALSE
744	Sushi	Expensive	Times Square	9:00 AM - 5:00 PM	2	FALSE
745	Chinese	Expensive	Upper East Side	9:00 AM - 5:00 PM	3	FALSE
746	Sushi	Cheap	Gramercy	9:00 AM - 5:00 PM	1	TRUE
747	Sushi	Medium	Upper East Side	2:00 PM - 10:00 PM	2	TRUE
748	Pizza	Cheap	Wall Street	9:00 AM - 5:00 PM	5	TRUE
749	Indian	Cheap	East Harlem	2:00 PM - 10:00 PM	2	TRUE
750	Burgers	Medium	Chinatown	9:00 AM - 5:00 PM	5	TRUE
751	Chinese	Expensive	Inwood	9:00 AM - 5:00 PM	4	FALSE
752	Thai	Medium	SoHo	2:00 PM - 10:00 PM	1	FALSE
753	Sushi	Medium	Chelsea	2:00 PM - 10:00 PM	4	TRUE
754	Burgers	Medium	Upper East Side	2:00 PM - 10:00 PM	3	TRUE
755	Chinese	Medium	East Harlem	2:00 PM - 10:00 PM	4	TRUE
756	Pizza	Medium	Midtown	9:00 AM - 5:00 PM	3	FALSE
757	Indian	Medium	Harlem	9:00 AM - 5:00 PM	4	FALSE
758	Thai	Expensive	Tribeca	2:00 PM - 10:00 PM	5	TRUE
759	Italian	Cheap	Inwood	2:00 PM - 10:00 PM	4	FALSE
760	Sushi	Cheap	Times Square	9:00 AM - 5:00 PM	3	FALSE
761	Korean	Expensive	Wall Street	2:00 PM - 10:00 PM	3	FALSE
762	Italian	Medium	West Village	9:00 AM - 5:00 PM	2	TRUE
763	Sushi	Cheap	Upper East Side	2:00 PM - 10:00 PM	5	FALSE
764	Sushi	Cheap	Gramercy	9:00 AM - 5:00 PM	4	TRUE
765	Indian	Cheap	Financial District	2:00 PM - 10:00 PM	5	TRUE
766	Desserts	Medium	Upper East Side	2:00 PM - 10:00 PM	5	FALSE
767	Desserts	Cheap	Tribeca	2:00 PM - 10:00 PM	1	FALSE
768	Sushi	Cheap	Greenwich Village	2:00 PM - 10:00 PM	4	TRUE
769	Thai	Medium	SoHo	9:00 AM - 5:00 PM	5	FALSE
770	Korean	Medium	NoHo	9:00 AM - 5:00 PM	2	FALSE
771	Desserts	Expensive	Upper West Side	9:00 AM - 5:00 PM	3	FALSE
772	Mexican	Medium	Washington Heights	2:00 PM - 10:00 PM	4	FALSE
773	Sushi	Expensive	Hudson Square	9:00 AM - 5:00 PM	1	TRUE
774	Mexican	Expensive	Lower East Side	2:00 PM - 10:00 PM	5	FALSE
775	Korean	Medium	Battery Park City	2:00 PM - 10:00 PM	4	FALSE
776	Desserts	Medium	Harlem	2:00 PM - 10:00 PM	4	TRUE
777	Sushi	Expensive	Herald Square	9:00 AM - 5:00 PM	1	FALSE
778	Desserts	Cheap	Hudson Square	2:00 PM - 10:00 PM	4	TRUE
779	Pizza	Expensive	Chelsea	9:00 AM - 5:00 PM	4	TRUE
780	Mexican	Medium	Greenwich Village	2:00 PM - 10:00 PM	5	TRUE
781	Sushi	Expensive	Upper East Side	9:00 AM - 5:00 PM	4	FALSE
782	Chinese	Expensive	Herald Square	9:00 AM - 5:00 PM	3	FALSE
783	Thai	Expensive	Hudson Square	2:00 PM - 10:00 PM	2	FALSE
784	Thai	Expensive	Wall Street	9:00 AM - 5:00 PM	2	TRUE
785	Mexican	Expensive	Gramercy	2:00 PM - 10:00 PM	1	FALSE
786	Thai	Expensive	Union Square	2:00 PM - 10:00 PM	5	FALSE
787	Indian	Cheap	Wall Street	9:00 AM - 5:00 PM	5	FALSE
788	Sushi	Cheap	Herald Square	2:00 PM - 10:00 PM	3	FALSE
789	Desserts	Expensive	Chinatown	9:00 AM - 5:00 PM	1	FALSE
790	Desserts	Expensive	West Village	2:00 PM - 10:00 PM	5	FALSE
791	Mexican	Medium	SoHo	2:00 PM - 10:00 PM	1	TRUE
792	Mexican	Cheap	Midtown	2:00 PM - 10:00 PM	4	FALSE
793	Sushi	Medium	Upper West Side	2:00 PM - 10:00 PM	3	FALSE
794	Sushi	Expensive	Chelsea	2:00 PM - 10:00 PM	2	TRUE
795	Desserts	Expensive	Hudson Square	2:00 PM - 10:00 PM	5	FALSE
796	Pizza	Cheap	East Harlem	2:00 PM - 10:00 PM	1	TRUE
797	Korean	Medium	East Harlem	9:00 AM - 5:00 PM	4	FALSE
798	Thai	Medium	Financial District	9:00 AM - 5:00 PM	2	FALSE
799	Korean	Medium	SoHo	9:00 AM - 5:00 PM	3	FALSE
800	Burgers	Medium	Gramercy	2:00 PM - 10:00 PM	5	FALSE
801	Pizza	Medium	Washington Heights	2:00 PM - 10:00 PM	2	FALSE
802	Indian	Medium	East Harlem	2:00 PM - 10:00 PM	5	FALSE
803	Italian	Medium	SoHo	9:00 AM - 5:00 PM	5	TRUE
804	Mexican	Medium	Hudson Square	2:00 PM - 10:00 PM	2	TRUE
805	Thai	Medium	Financial District	2:00 PM - 10:00 PM	3	FALSE
806	Thai	Medium	East Harlem	2:00 PM - 10:00 PM	1	TRUE
807	Burgers	Expensive	Midtown	2:00 PM - 10:00 PM	2	FALSE
808	Korean	Expensive	Financial District	2:00 PM - 10:00 PM	2	FALSE
809	Pizza	Medium	Upper West Side	2:00 PM - 10:00 PM	4	TRUE
810	Korean	Cheap	Inwood	9:00 AM - 5:00 PM	3	TRUE
811	Thai	Cheap	Union Square	2:00 PM - 10:00 PM	2	TRUE
812	Indian	Expensive	Inwood	2:00 PM - 10:00 PM	2	FALSE
813	Thai	Medium	Midtown	9:00 AM - 5:00 PM	1	FALSE
814	Chinese	Cheap	NoHo	9:00 AM - 5:00 PM	5	TRUE
815	Chinese	Cheap	Washington Heights	2:00 PM - 10:00 PM	4	TRUE
816	Chinese	Medium	Hudson Square	2:00 PM - 10:00 PM	4	TRUE
817	Pizza	Cheap	Upper West Side	9:00 AM - 5:00 PM	5	FALSE
818	Thai	Cheap	Financial District	9:00 AM - 5:00 PM	3	TRUE
819	Mexican	Cheap	Times Square	9:00 AM - 5:00 PM	5	TRUE
820	Burgers	Medium	Upper East Side	2:00 PM - 10:00 PM	3	FALSE
821	Sushi	Cheap	Union Square	2:00 PM - 10:00 PM	4	FALSE
822	Korean	Expensive	Washington Heights	2:00 PM - 10:00 PM	2	FALSE
823	Sushi	Medium	Times Square	2:00 PM - 10:00 PM	4	TRUE
824	Pizza	Expensive	West Village	9:00 AM - 5:00 PM	4	TRUE
825	Mexican	Medium	Midtown	9:00 AM - 5:00 PM	3	TRUE
826	Burgers	Medium	East Harlem	9:00 AM - 5:00 PM	2	FALSE
827	Pizza	Cheap	Harlem	2:00 PM - 10:00 PM	1	TRUE
828	Mexican	Medium	East Harlem	9:00 AM - 5:00 PM	5	TRUE
829	Italian	Cheap	Times Square	9:00 AM - 5:00 PM	5	FALSE
830	Pizza	Medium	Times Square	2:00 PM - 10:00 PM	5	FALSE
831	Mexican	Medium	Greenwich Village	2:00 PM - 10:00 PM	3	FALSE
832	Mexican	Expensive	Tribeca	2:00 PM - 10:00 PM	4	TRUE
833	Desserts	Cheap	Financial District	9:00 AM - 5:00 PM	1	TRUE
834	Pizza	Cheap	Financial District	9:00 AM - 5:00 PM	5	FALSE
835	Sushi	Medium	Herald Square	2:00 PM - 10:00 PM	4	TRUE
836	Burgers	Expensive	Upper West Side	9:00 AM - 5:00 PM	5	TRUE
837	Italian	Expensive	East Harlem	9:00 AM - 5:00 PM	5	FALSE
838	Burgers	Medium	Tribeca	2:00 PM - 10:00 PM	2	TRUE
839	Korean	Medium	Chelsea	9:00 AM - 5:00 PM	4	FALSE
840	Thai	Medium	Washington Heights	2:00 PM - 10:00 PM	2	FALSE
841	Sushi	Medium	West Village	2:00 PM - 10:00 PM	2	FALSE
842	Mexican	Medium	Lower East Side	2:00 PM - 10:00 PM	1	TRUE
843	Italian	Medium	Union Square	9:00 AM - 5:00 PM	2	TRUE
844	Desserts	Medium	East Harlem	2:00 PM - 10:00 PM	2	TRUE
845	Korean	Cheap	Union Square	9:00 AM - 5:00 PM	1	FALSE
846	Desserts	Medium	Herald Square	9:00 AM - 5:00 PM	5	FALSE
847	Pizza	Medium	NoHo	9:00 AM - 5:00 PM	4	TRUE
848	Thai	Expensive	Upper East Side	9:00 AM - 5:00 PM	3	TRUE
849	Desserts	Cheap	Tribeca	2:00 PM - 10:00 PM	4	FALSE
850	Italian	Expensive	Washington Heights	9:00 AM - 5:00 PM	5	TRUE
851	Pizza	Cheap	Washington Heights	2:00 PM - 10:00 PM	3	TRUE
852	Pizza	Medium	Union Square	9:00 AM - 5:00 PM	4	FALSE
853	Sushi	Cheap	West Village	9:00 AM - 5:00 PM	4	FALSE
854	Chinese	Expensive	Tribeca	2:00 PM - 10:00 PM	4	TRUE
855	Chinese	Expensive	Financial District	2:00 PM - 10:00 PM	5	TRUE
856	Desserts	Cheap	Wall Street	9:00 AM - 5:00 PM	2	FALSE
857	Chinese	Expensive	Gramercy	9:00 AM - 5:00 PM	5	TRUE
858	Mexican	Expensive	Gramercy	2:00 PM - 10:00 PM	4	FALSE
859	Burgers	Cheap	Battery Park City	2:00 PM - 10:00 PM	3	TRUE
860	Thai	Expensive	Tribeca	2:00 PM - 10:00 PM	3	FALSE
861	Mexican	Medium	Times Square	2:00 PM - 10:00 PM	2	TRUE
862	Indian	Medium	Lower East Side	9:00 AM - 5:00 PM	1	FALSE
863	Sushi	Expensive	Greenwich Village	2:00 PM - 10:00 PM	3	TRUE
864	Mexican	Cheap	Tribeca	9:00 AM - 5:00 PM	5	TRUE
865	Italian	Medium	Union Square	9:00 AM - 5:00 PM	4	TRUE
866	Korean	Medium	Upper East Side	9:00 AM - 5:00 PM	1	TRUE
867	Pizza	Expensive	Hudson Square	2:00 PM - 10:00 PM	2	FALSE
868	Desserts	Expensive	Chinatown	9:00 AM - 5:00 PM	5	FALSE
869	Burgers	Medium	West Village	9:00 AM - 5:00 PM	1	TRUE
870	Burgers	Expensive	Chinatown	2:00 PM - 10:00 PM	5	FALSE
871	Desserts	Expensive	Washington Heights	9:00 AM - 5:00 PM	5	FALSE
872	Burgers	Cheap	Upper West Side	2:00 PM - 10:00 PM	4	FALSE
873	Thai	Expensive	Hudson Square	2:00 PM - 10:00 PM	1	FALSE
874	Mexican	Expensive	Union Square	9:00 AM - 5:00 PM	1	TRUE
875	Pizza	Expensive	Upper East Side	9:00 AM - 5:00 PM	1	FALSE
876	Chinese	Cheap	Midtown	9:00 AM - 5:00 PM	1	FALSE
877	Chinese	Cheap	Midtown	2:00 PM - 10:00 PM	5	FALSE
878	Burgers	Medium	Inwood	9:00 AM - 5:00 PM	2	FALSE
879	Chinese	Medium	West Village	2:00 PM - 10:00 PM	1	FALSE
880	Desserts	Medium	Upper West Side	9:00 AM - 5:00 PM	3	FALSE
881	Thai	Cheap	Herald Square	2:00 PM - 10:00 PM	5	FALSE
882	Korean	Cheap	Tribeca	9:00 AM - 5:00 PM	5	FALSE
883	Mexican	Expensive	Financial District	9:00 AM - 5:00 PM	5	TRUE
884	Korean	Medium	Harlem	9:00 AM - 5:00 PM	2	TRUE
885	Thai	Medium	Battery Park City	2:00 PM - 10:00 PM	1	FALSE
886	Indian	Medium	Flatiron	2:00 PM - 10:00 PM	4	TRUE
887	Desserts	Medium	Wall Street	9:00 AM - 5:00 PM	4	TRUE
888	Italian	Cheap	West Village	2:00 PM - 10:00 PM	2	FALSE
889	Burgers	Cheap	Tribeca	2:00 PM - 10:00 PM	4	TRUE
890	Burgers	Cheap	Inwood	9:00 AM - 5:00 PM	5	FALSE
891	Desserts	Expensive	Harlem	9:00 AM - 5:00 PM	4	FALSE
892	Indian	Medium	SoHo	2:00 PM - 10:00 PM	2	FALSE
893	Korean	Expensive	Inwood	9:00 AM - 5:00 PM	1	FALSE
894	Sushi	Expensive	West Village	2:00 PM - 10:00 PM	1	TRUE
895	Mexican	Expensive	Upper East Side	2:00 PM - 10:00 PM	2	FALSE
896	Korean	Expensive	Tribeca	2:00 PM - 10:00 PM	4	FALSE
897	Sushi	Expensive	Chinatown	9:00 AM - 5:00 PM	5	TRUE
898	Desserts	Medium	Wall Street	9:00 AM - 5:00 PM	4	FALSE
899	Pizza	Expensive	Chinatown	2:00 PM - 10:00 PM	2	TRUE
900	Desserts	Cheap	Hudson Square	2:00 PM - 10:00 PM	3	TRUE
901	Sushi	Cheap	Upper East Side	2:00 PM - 10:00 PM	2	FALSE
902	Pizza	Cheap	Greenwich Village	2:00 PM - 10:00 PM	2	TRUE
903	Desserts	Expensive	Lower East Side	2:00 PM - 10:00 PM	1	TRUE
904	Sushi	Medium	East Harlem	2:00 PM - 10:00 PM	4	FALSE
905	Korean	Cheap	Flatiron	9:00 AM - 5:00 PM	3	TRUE
906	Sushi	Cheap	Battery Park City	2:00 PM - 10:00 PM	3	FALSE
907	Korean	Medium	Hudson Square	9:00 AM - 5:00 PM	2	FALSE
908	Mexican	Expensive	Union Square	9:00 AM - 5:00 PM	1	TRUE
909	Pizza	Expensive	Chinatown	9:00 AM - 5:00 PM	3	FALSE
910	Chinese	Cheap	Hudson Square	9:00 AM - 5:00 PM	4	TRUE
911	Italian	Medium	Upper West Side	2:00 PM - 10:00 PM	4	TRUE
912	Thai	Cheap	Washington Heights	9:00 AM - 5:00 PM	3	FALSE
913	Desserts	Expensive	East Harlem	9:00 AM - 5:00 PM	1	FALSE
914	Korean	Cheap	West Village	2:00 PM - 10:00 PM	3	TRUE
915	Sushi	Medium	Upper West Side	9:00 AM - 5:00 PM	5	FALSE
916	Korean	Medium	Upper East Side	9:00 AM - 5:00 PM	3	TRUE
917	Korean	Medium	Union Square	2:00 PM - 10:00 PM	1	TRUE
918	Desserts	Expensive	SoHo	2:00 PM - 10:00 PM	2	TRUE
919	Indian	Cheap	Harlem	2:00 PM - 10:00 PM	5	TRUE
920	Mexican	Expensive	West Village	2:00 PM - 10:00 PM	5	TRUE
921	Indian	Cheap	Upper East Side	2:00 PM - 10:00 PM	3	FALSE
922	Indian	Medium	Financial District	9:00 AM - 5:00 PM	5	FALSE
923	Chinese	Expensive	Herald Square	2:00 PM - 10:00 PM	5	FALSE
924	Pizza	Expensive	West Village	2:00 PM - 10:00 PM	3	TRUE
925	Mexican	Cheap	Upper East Side	2:00 PM - 10:00 PM	3	FALSE
926	Mexican	Medium	Harlem	2:00 PM - 10:00 PM	3	FALSE
927	Italian	Expensive	Hudson Square	9:00 AM - 5:00 PM	4	TRUE
928	Burgers	Expensive	Tribeca	2:00 PM - 10:00 PM	1	FALSE
929	Pizza	Expensive	NoHo	9:00 AM - 5:00 PM	5	TRUE
930	Chinese	Cheap	Tribeca	2:00 PM - 10:00 PM	1	FALSE
931	Burgers	Medium	Times Square	9:00 AM - 5:00 PM	1	FALSE
932	Italian	Expensive	Gramercy	2:00 PM - 10:00 PM	1	TRUE
933	Pizza	Medium	NoHo	9:00 AM - 5:00 PM	2	FALSE
934	Korean	Cheap	East Harlem	9:00 AM - 5:00 PM	2	TRUE
935	Pizza	Expensive	Times Square	2:00 PM - 10:00 PM	1	TRUE
936	Pizza	Expensive	Times Square	2:00 PM - 10:00 PM	2	TRUE
937	Sushi	Cheap	Union Square	9:00 AM - 5:00 PM	3	FALSE
938	Burgers	Cheap	Washington Heights	2:00 PM - 10:00 PM	5	TRUE
939	Korean	Cheap	Lower East Side	2:00 PM - 10:00 PM	4	FALSE
940	Chinese	Cheap	East Harlem	2:00 PM - 10:00 PM	3	TRUE
941	Desserts	Cheap	Times Square	2:00 PM - 10:00 PM	3	TRUE
942	Burgers	Cheap	Flatiron	9:00 AM - 5:00 PM	5	FALSE
943	Indian	Cheap	Gramercy	2:00 PM - 10:00 PM	2	TRUE
944	Sushi	Expensive	Times Square	2:00 PM - 10:00 PM	1	FALSE
945	Chinese	Cheap	Gramercy	2:00 PM - 10:00 PM	1	FALSE
946	Italian	Medium	Harlem	2:00 PM - 10:00 PM	4	FALSE
947	Sushi	Cheap	Upper East Side	9:00 AM - 5:00 PM	3	TRUE
948	Italian	Expensive	Greenwich Village	9:00 AM - 5:00 PM	4	FALSE
949	Pizza	Cheap	Chinatown	2:00 PM - 10:00 PM	3	FALSE
950	Thai	Expensive	Battery Park City	9:00 AM - 5:00 PM	1	FALSE
951	Mexican	Cheap	Washington Heights	2:00 PM - 10:00 PM	3	FALSE
952	Chinese	Expensive	SoHo	2:00 PM - 10:00 PM	1	FALSE
953	Italian	Expensive	Upper West Side	9:00 AM - 5:00 PM	3	TRUE
954	Indian	Expensive	Hudson Square	9:00 AM - 5:00 PM	1	FALSE
955	Pizza	Medium	Tribeca	2:00 PM - 10:00 PM	3	TRUE
956	Sushi	Expensive	West Village	2:00 PM - 10:00 PM	4	TRUE
957	Burgers	Medium	East Harlem	2:00 PM - 10:00 PM	2	FALSE
958	Mexican	Expensive	Herald Square	9:00 AM - 5:00 PM	3	FALSE
959	Mexican	Cheap	West Village	9:00 AM - 5:00 PM	5	TRUE
960	Burgers	Cheap	Herald Square	2:00 PM - 10:00 PM	3	FALSE
961	Burgers	Cheap	Upper West Side	2:00 PM - 10:00 PM	1	TRUE
962	Desserts	Expensive	NoHo	2:00 PM - 10:00 PM	1	TRUE
963	Mexican	Expensive	Union Square	2:00 PM - 10:00 PM	5	FALSE
964	Burgers	Expensive	Gramercy	2:00 PM - 10:00 PM	2	FALSE
965	Mexican	Medium	Lower East Side	2:00 PM - 10:00 PM	2	TRUE
966	Indian	Medium	Upper East Side	2:00 PM - 10:00 PM	5	FALSE
967	Pizza	Medium	Herald Square	2:00 PM - 10:00 PM	5	TRUE
968	Burgers	Expensive	Harlem	9:00 AM - 5:00 PM	5	TRUE
969	Desserts	Medium	Tribeca	2:00 PM - 10:00 PM	3	FALSE
970	Thai	Medium	East Harlem	9:00 AM - 5:00 PM	4	FALSE
971	Korean	Expensive	West Village	9:00 AM - 5:00 PM	5	FALSE
972	Italian	Cheap	Chinatown	9:00 AM - 5:00 PM	4	FALSE
973	Indian	Cheap	Gramercy	2:00 PM - 10:00 PM	5	FALSE
974	Desserts	Expensive	West Village	9:00 AM - 5:00 PM	5	FALSE
975	Indian	Expensive	Flatiron	2:00 PM - 10:00 PM	4	TRUE
976	Chinese	Cheap	Chelsea	2:00 PM - 10:00 PM	3	FALSE
977	Indian	Cheap	Union Square	2:00 PM - 10:00 PM	2	TRUE
978	Burgers	Cheap	Union Square	2:00 PM - 10:00 PM	5	FALSE
979	Mexican	Expensive	West Village	9:00 AM - 5:00 PM	4	TRUE
980	Chinese	Medium	Greenwich Village	9:00 AM - 5:00 PM	3	TRUE
981	Burgers	Cheap	NoHo	9:00 AM - 5:00 PM	1	FALSE
982	Pizza	Medium	Tribeca	2:00 PM - 10:00 PM	2	TRUE
983	Italian	Expensive	SoHo	2:00 PM - 10:00 PM	5	TRUE
984	Burgers	Medium	SoHo	9:00 AM - 5:00 PM	3	FALSE
985	Chinese	Cheap	Wall Street	2:00 PM - 10:00 PM	1	TRUE
986	Thai	Cheap	Greenwich Village	2:00 PM - 10:00 PM	5	FALSE
987	Korean	Cheap	Times Square	9:00 AM - 5:00 PM	1	FALSE
988	Indian	Cheap	Chinatown	2:00 PM - 10:00 PM	4	FALSE
989	Indian	Cheap	Gramercy	9:00 AM - 5:00 PM	5	FALSE
990	Thai	Cheap	Inwood	9:00 AM - 5:00 PM	3	TRUE
991	Chinese	Cheap	Flatiron	9:00 AM - 5:00 PM	1	TRUE
992	Indian	Cheap	Gramercy	2:00 PM - 10:00 PM	3	TRUE
993	Mexican	Medium	Flatiron	9:00 AM - 5:00 PM	1	TRUE
994	Thai	Medium	NoHo	9:00 AM - 5:00 PM	3	FALSE
995	Mexican	Expensive	Lower East Side	9:00 AM - 5:00 PM	3	FALSE
996	Korean	Cheap	East Harlem	9:00 AM - 5:00 PM	4	FALSE
997	Burgers	Expensive	Herald Square	2:00 PM - 10:00 PM	2	TRUE
998	Desserts	Medium	Greenwich Village	9:00 AM - 5:00 PM	5	TRUE
999	Burgers	Cheap	NoHo	2:00 PM - 10:00 PM	5	FALSE
1000	Sushi	Medium	Upper East Side	2:00 PM - 10:00 PM	5	TRUE
